src_app,target_app,src_event_index,target_label,src_class,target_class,src_type,target_type,target_event_index,src_text,src_id,src_content_desc,src_hint,src_atm_neighbor,src_file_name,target_text,target_id,target_content_desc,target_hint,target_atm_neighbor,target_file_name,glove
a21b2,a21b2-a25b2,0.0,wrong,android.widget.ImageButton,android.widget.ImageView,clickable,clickable,0.0,,add item fab,,,,ic add white dp,,drawer layout,option,,,,0.45915066202481586
a21b2,a21b2-a25b2,0.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,0.0,,add item fab,,,,ic add white dp,,drawer layout,navigate,,,,0.4368041157722473
a21b2,a21b2-a25b2,0.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1.0,,add item fab,,,,ic add white dp,new item,new item description,,,,,0.6230222582817078
a21b2,a21b2-a25b2,0.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1.0,,add item fab,,,,ic add white dp,quantity,new item quantity,,,,,0.6380373537540436
a21b2,a21b2-a25b2,0.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,2.0,,add item fab,,,,ic add white dp,,button add new item,do,,,ic do black dp,0.8339599711554391
a21b2,a21b2-a25b2,0.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2.0,,add item fab,,,,ic add white dp,sample todo,new item description,,,,,0.5704665869474411
a21b2,a21b2-a25b2,0.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2.0,,add item fab,,,,ic add white dp,quantity,new item quantity,,,,,0.6380373537540436
a21b2,a21b2-a25b2,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,3.0,,add item fab,,,,ic add white dp,sample todo,description,,,,,0.477948119242986
a21b2,a21b2-a25b2,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,3.0,,add item fab,,,,ic add white dp,,quantity,,,,,0.46270716190338135
a21b2,a21b2-a25b2,0.0,wrong,android.widget.ImageButton,android.widget.ImageView,clickable,clickable,3.0,,add item fab,,,,ic add white dp,,drag n drop handler,swap,,,ic swap vert black dp,0.674489459821156
a21b2,a21b2-a25b2,1.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,,user,,,,,new item,new item description,,,,,0.5124642252922058
a21b2,a21b2-a25b2,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,,user,,,,,,fab add,,,,ic add black dp,0.5665143132209778
a21b2,a21b2-a25b2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,,user,,,,,shopping list,drawer layout,,,,,0.5891183614730835
a21b2,a21b2-a25b2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,,user,,,,,,action delete checked,delete checked item,,,,0.5836308002471924
a21b2,a21b2-a25b2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,0.0,,user,,,,,,drawer layout,sort,,,,0.45381417870521545
a21b2,a21b2-a25b2,1.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,0.0,,user,,,,,,drawer layout,option,,,,0.7051969766616821
a21b2,a21b2-a25b2,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,0.0,,user,,,,,,drawer layout,navigate,,,,0.4664496183395386
a21b2,a21b2-a25b2,1.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,1.0,,user,,,,,quantity,new item quantity,,,,,0.5124642252922058
a21b2,a21b2-a25b2,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,2.0,,user,,,,,,button add new item,do,,,ic do black dp,0.5665143132209778
a21b2,a21b2-a25b2,1.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,,user,,,,,quantity,new item quantity,,,,,0.5124642252922058
a21b2,a21b2-a25b2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,,user,,,,,sample todo,description,,,,,0.49485474824905396
a21b2,a21b2-a25b2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,3.0,,user,,,,,,quantity,,,,,0.20202453434467316
a21b2,a21b2-a25b2,1.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,3.0,,user,,,,,,drag n drop handler,swap,,,ic swap vert black dp,0.42986297607421875
a21b2,a21b2-a25b2,2.0,correct,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,2.0,,make float action button,,,,ic send white dp,,button add new item,do,,,ic do black dp,0.7179106464609504
a21b2,a21b2-a25b2,2.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,0.0,,make float action button,,,,ic send white dp,,fab add,,,,ic add black dp,0.7372079603374004
a21b2,a21b2-a25b2,2.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0.0,,make float action button,,,,ic send white dp,shopping list,drawer layout,,,,,0.4883193075656891
a21b2,a21b2-a25b2,2.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,make float action button,,,,ic send white dp,,action delete checked,delete checked item,,,,0.5259037415186564
a21b2,a21b2-a25b2,2.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,0.0,,make float action button,,,,ic send white dp,,drawer layout,sort,,,,0.5319964488347372
a21b2,a21b2-a25b2,2.0,wrong,android.widget.ImageButton,android.widget.ImageView,clickable,clickable,0.0,,make float action button,,,,ic send white dp,,drawer layout,option,,,,0.47113988796869916
a21b2,a21b2-a25b2,2.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,0.0,,make float action button,,,,ic send white dp,,drawer layout,navigate,,,,0.31933410465717316
a21b2,a21b2-a25b2,2.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1.0,,make float action button,,,,ic send white dp,new item,new item description,,,,,0.607996666431427
a21b2,a21b2-a25b2,2.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,1.0,,make float action button,,,,ic send white dp,quantity,new item quantity,,,,,0.4784975126385689
a21b2,a21b2-a25b2,2.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2.0,,make float action button,,,,ic send white dp,sample todo,new item description,,,,,0.4978662431240082
a21b2,a21b2-a25b2,2.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2.0,,make float action button,,,,ic send white dp,quantity,new item quantity,,,,,0.4784975126385689
a21b2,a21b2-a25b2,2.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,3.0,,make float action button,,,,ic send white dp,sample todo,description,,,,,0.4200405975182851
a21b2,a21b2-a25b2,2.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,3.0,,make float action button,,,,ic send white dp,,quantity,,,,,0.3149351477622986
a21b2,a21b2-a25b2,2.0,wrong,android.widget.ImageButton,android.widget.ImageView,clickable,clickable,3.0,,make float action button,,,,ic send white dp,,drag n drop handler,swap,,,ic swap vert black dp,0.6240142155438662
a21b2,a21b2-a25b2,3.0,correct,android.widget.TextView,android.widget.TextView,clickable,clickable,3.0,sample todo,list item textview,,,,,sample todo,description,,,,,0.869496206442515
a21b2,a21b2-a25b2,3.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0.0,sample todo,list item textview,,,,,,fab add,,,,ic add black dp,0.37336725890636446
a21b2,a21b2-a25b2,3.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,sample todo,list item textview,,,,,shopping list,drawer layout,,,,,0.5843068286776543
a21b2,a21b2-a25b2,3.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,sample todo,list item textview,,,,,,action delete checked,delete checked item,,,,0.4861174881458282
a21b2,a21b2-a25b2,3.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,0.0,sample todo,list item textview,,,,,,drawer layout,sort,,,,0.5396346847216288
a21b2,a21b2-a25b2,3.0,wrong,android.widget.TextView,android.widget.ImageView,clickable,clickable,0.0,sample todo,list item textview,,,,,,drawer layout,option,,,,0.5453973213831583
a21b2,a21b2-a25b2,3.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,0.0,sample todo,list item textview,,,,,,drawer layout,navigate,,,,0.4238971968491872
a21b2,a21b2-a25b2,3.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1.0,sample todo,list item textview,,,,,new item,new item description,,,,,0.5070108532905578
a21b2,a21b2-a25b2,3.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,1.0,sample todo,list item textview,,,,,quantity,new item quantity,,,,,0.5330274626612663
a21b2,a21b2-a25b2,3.0,wrong,android.widget.TextView,android.widget.ImageButton,clickable,clickable,2.0,sample todo,list item textview,,,,,,button add new item,do,,,ic do black dp,0.5331173300743103
a21b2,a21b2-a25b2,3.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,2.0,sample todo,list item textview,,,,,sample todo,new item description,,,,,0.7488997340202331
a21b2,a21b2-a25b2,3.0,wrong,android.widget.TextView,android.widget.EditText,clickable,fillable,2.0,sample todo,list item textview,,,,,quantity,new item quantity,,,,,0.5330274626612663
a21b2,a21b2-a25b2,3.0,wrong,android.widget.TextView,android.widget.TextView,clickable,clickable,3.0,sample todo,list item textview,,,,,,quantity,,,,,0.436496764421463
a21b2,a21b2-a25b2,3.0,wrong,android.widget.TextView,android.widget.ImageView,clickable,clickable,3.0,sample todo,list item textview,,,,,,drag n drop handler,swap,,,ic swap vert black dp,0.2915247857570648
a22b2,a22b2-a23b2,0.0,correct,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1.0,,fab add,,,,,,fab new task,,,,plus white,0.8673509955406189
a22b2,a22b2-a23b2,0.0,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,0.0,,fab add,,,,,skip,btn skip,,,,,0.26538989320397377
a22b2,a22b2-a23b2,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0.0,,fab add,,,,,welcome,view pager,,,,,0.3729937896132469
a22b2,a22b2-a23b2,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0.0,,fab add,,,,,welcome privacy friendly list app use permission,view pager,,,,,0.530780702829361
a22b2,a22b2-a23b2,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0.0,,fab add,,,,,,,,,,,0.0
a22b2,a22b2-a23b2,0.0,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,0.0,,fab add,,,,,next,btn next,,,,,0.4518391937017441
a22b2,a22b2-a23b2,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1.0,,fab add,,,,,list,clayout,,,,,0.3770877420902252
a22b2,a22b2-a23b2,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,1.0,,fab add,,,,,,ac search,search,,,,0.37310416251420975
a22b2,a22b2-a23b2,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,1.0,,fab add,,,,,,ac add,list,,,,0.6112187877297401
a22b2,a22b2-a23b2,0.0,wrong,android.widget.ImageButton,android.widget.ImageView,clickable,clickable,1.0,,fab add,,,,,,clayout,option,,,,0.30678790807724
a22b2,a22b2-a23b2,0.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1.0,,fab add,,,,,,clayout,open menu,,,,0.3788664788007736
a22b2,a22b2-a23b2,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1.0,,fab add,,,,,click new list,initial alert,,,,,0.5167394876480103
a22b2,a22b2-a23b2,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1.0,,fab add,,,,,add new task,second alert,,,,,0.639651745557785
a22b2,a22b2-a23b2,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1.0,,fab add,,,,,task available,tv empty view task,,,,,0.4185238853096962
a22b2,a22b2-a23b2,0.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2.0,,fab add,,,,,name,et new task name,,,,,0.4622454196214676
a22b2,a22b2-a23b2,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,2.0,,fab add,,,,,,title,,,,,0.6113683581352234
a22b2,a22b2-a23b2,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,2.0,,fab add,,,,,new task,dialog title,,,,,0.3489895388484001
a22b2,a22b2-a23b2,0.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2.0,,fab add,,,,,description,et new task description,,,,,0.46182917058467865
a22b2,a22b2-a23b2,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,2.0,,fab add,,,,,deadline,tv todo list deadline,,,,,0.4984484687447548
a22b2,a22b2-a23b2,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,2.0,,fab add,,,,,reminder,tv todo list reminder,,,,,0.4984484687447548
a22b2,a22b2-a23b2,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,2.0,,fab add,,,,,progress,tv task progress,,,,,0.37490198761224747
a22b2,a22b2-a23b2,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,2.0,,fab add,,,,,,new task progress,,,,,0.3568093553185463
a22b2,a22b2-a23b2,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,2.0,,fab add,,,,,priority,tv new task priority str,,,,,0.43274620920419693
a22b2,a22b2-a23b2,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,2.0,,fab add,,,,,medium,tv new task priority,,,,,0.43274620920419693
a22b2,a22b2-a23b2,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,2.0,,fab add,,,,,list,tv new task listchoose str,,,,,0.5167394876480103
a22b2,a22b2-a23b2,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,2.0,,fab add,,,,,click select,tv new task listchoose,,,,,0.45373979210853577
a22b2,a22b2-a23b2,0.0,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,2.0,,fab add,,,,,cancel,bt new task cancel,,,,,0.4057999923825264
a22b2,a22b2-a23b2,0.0,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,2.0,,fab add,,,,,okay,bt new task ok,,,,,0.46941885352134705
a22b2,a22b2-a23b2,0.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,3.0,,fab add,,,,,sample todo,et new task name,,,,,0.46416904032230377
a22b2,a22b2-a23b2,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,4.0,,fab add,,,,,sample todo,tv exlv task name,,,,,0.43508607894182205
a22b2,a22b2-a23b2,0.0,wrong,android.widget.ImageButton,android.widget.CheckBox,clickable,clickable,4.0,,fab add,,,,,,cb task do,,,,,0.3620898723602295
a22b2,a22b2-a23b2,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,4.0,,fab add,,,,,deadline,tv exlv task deadline,,,,,0.34830833226442337
a22b2,a22b2-a23b2,0.0,wrong,android.widget.ImageButton,android.widget.ProgressBar,clickable,clickable,4.0,,fab add,,,,,,pb task progress,,,,,0.34983550012111664
a22b2,a22b2-a23b2,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,5.0,,fab add,,,,,delete task,title,,,,,0.336985569447279
a22b2,a22b2-a23b2,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,5.0,,fab add,,,,,select option,,,,,,0.28153576888144016
a22b2,a22b2-a23b2,0.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,5.0,,fab add,,,,,edit task,title,,,,,0.34584372490644455
a22b2,a22b2-a23b2,1.0,correct,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,title,edit text,,,,,name,et new task name,,,,,0.582859476407369
a22b2,a22b2-a23b2,1.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,title,edit text,,,,,skip,btn skip,,,,,0.30557189509272575
a22b2,a22b2-a23b2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,title,edit text,,,,,welcome,view pager,,,,,0.4200863689184189
a22b2,a22b2-a23b2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,0.0,title,edit text,,,,,,,,,,,0.0
a22b2,a22b2-a23b2,1.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,0.0,title,edit text,,,,,next,btn next,,,,,0.3535870425403118
a22b2,a22b2-a23b2,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,title,edit text,,,,,,fab new task,,,,plus white,0.47308292984962463
a22b2,a22b2-a23b2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,title,edit text,,,,,list,clayout,,,,,0.37225911021232605
a22b2,a22b2-a23b2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1.0,title,edit text,,,,,,ac search,search,,,,0.4366280734539032
a22b2,a22b2-a23b2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,1.0,title,edit text,,,,,,ac add,list,,,,0.45261903138210374
a22b2,a22b2-a23b2,1.0,wrong,android.widget.EditText,android.widget.ImageView,fillable,clickable,1.0,title,edit text,,,,,,clayout,option,,,,0.26633840799331665
a22b2,a22b2-a23b2,1.0,wrong,android.widget.EditText,android.widget.ImageButton,fillable,clickable,1.0,title,edit text,,,,,,clayout,open menu,,,,0.31309404969215393
a22b2,a22b2-a23b2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,title,edit text,,,,,click new list,initial alert,,,,,0.6477183103561401
a22b2,a22b2-a23b2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,title,edit text,,,,,add new task,second alert,,,,,0.5877325534820557
a22b2,a22b2-a23b2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,1.0,title,edit text,,,,,task available,tv empty view task,,,,,0.4941899875799815
a22b2,a22b2-a23b2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,title,edit text,,,,,,title,,,,,1.0
a22b2,a22b2-a23b2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,title,edit text,,,,,new task,dialog title,,,,,0.6379529237747192
a22b2,a22b2-a23b2,1.0,wrong,android.widget.EditText,android.widget.EditText,fillable,fillable,2.0,title,edit text,,,,,description,et new task description,,,,,0.597469429175059
a22b2,a22b2-a23b2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,title,edit text,,,,,deadline,tv todo list deadline,,,,,0.4981275002161662
a22b2,a22b2-a23b2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,title,edit text,,,,,reminder,tv todo list reminder,,,,,0.5135403573513031
a22b2,a22b2-a23b2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,title,edit text,,,,,progress,tv task progress,,,,,0.40614258249600727
a22b2,a22b2-a23b2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,title,edit text,,,,,,new task progress,,,,,0.4740021824836731
a22b2,a22b2-a23b2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,title,edit text,,,,,priority,tv new task priority str,,,,,0.46613876024882
a22b2,a22b2-a23b2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,title,edit text,,,,,medium,tv new task priority,,,,,0.4788220723470052
a22b2,a22b2-a23b2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,2.0,title,edit text,,,,,list,tv new task listchoose str,,,,,0.5321407616138458
a22b2,a22b2-a23b2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,2.0,title,edit text,,,,,click select,tv new task listchoose,,,,,0.6228720545768738
a22b2,a22b2-a23b2,1.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,2.0,title,edit text,,,,,cancel,bt new task cancel,,,,,0.4545585513114929
a22b2,a22b2-a23b2,1.0,wrong,android.widget.EditText,android.widget.Button,fillable,clickable,2.0,title,edit text,,,,,okay,bt new task ok,,,,,0.5597959260145823
a22b2,a22b2-a23b2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,4.0,title,edit text,,,,,sample todo,tv exlv task name,,,,,0.5477902193864187
a22b2,a22b2-a23b2,1.0,wrong,android.widget.EditText,android.widget.CheckBox,fillable,clickable,4.0,title,edit text,,,,,,cb task do,,,,,0.22053079307079315
a22b2,a22b2-a23b2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,clickable,4.0,title,edit text,,,,,deadline,tv exlv task deadline,,,,,0.4052797257900238
a22b2,a22b2-a23b2,1.0,wrong,android.widget.EditText,android.widget.ProgressBar,fillable,clickable,4.0,title,edit text,,,,,,pb task progress,,,,,0.33294411500295
a22b2,a22b2-a23b2,1.0,wrong,android.widget.EditText,android.widget.TextView,fillable,label,5.0,title,edit text,,,,,select option,,,,,,0.5196450054645538
a22b2,a22b2-a23b2,2.0,correct,android.widget.ImageButton,android.widget.Button,clickable,clickable,3.0,,fab add,,,,,okay,bt new task ok,,,,,0.46941885352134705
a22b2,a22b2-a23b2,2.0,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,0.0,,fab add,,,,,skip,btn skip,,,,,0.26538989320397377
a22b2,a22b2-a23b2,2.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0.0,,fab add,,,,,welcome,view pager,,,,,0.3729937896132469
a22b2,a22b2-a23b2,2.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0.0,,fab add,,,,,welcome privacy friendly list app use permission,view pager,,,,,0.530780702829361
a22b2,a22b2-a23b2,2.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,0.0,,fab add,,,,,,,,,,,0.0
a22b2,a22b2-a23b2,2.0,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,0.0,,fab add,,,,,next,btn next,,,,,0.4518391937017441
a22b2,a22b2-a23b2,2.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1.0,,fab add,,,,,,fab new task,,,,plus white,0.8673509955406189
a22b2,a22b2-a23b2,2.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1.0,,fab add,,,,,list,clayout,,,,,0.3770877420902252
a22b2,a22b2-a23b2,2.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,1.0,,fab add,,,,,,ac search,search,,,,0.37310416251420975
a22b2,a22b2-a23b2,2.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,1.0,,fab add,,,,,,ac add,list,,,,0.6112187877297401
a22b2,a22b2-a23b2,2.0,wrong,android.widget.ImageButton,android.widget.ImageView,clickable,clickable,1.0,,fab add,,,,,,clayout,option,,,,0.30678790807724
a22b2,a22b2-a23b2,2.0,wrong,android.widget.ImageButton,android.widget.ImageButton,clickable,clickable,1.0,,fab add,,,,,,clayout,open menu,,,,0.3788664788007736
a22b2,a22b2-a23b2,2.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1.0,,fab add,,,,,click new list,initial alert,,,,,0.5167394876480103
a22b2,a22b2-a23b2,2.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1.0,,fab add,,,,,add new task,second alert,,,,,0.639651745557785
a22b2,a22b2-a23b2,2.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,1.0,,fab add,,,,,task available,tv empty view task,,,,,0.4185238853096962
a22b2,a22b2-a23b2,2.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2.0,,fab add,,,,,name,et new task name,,,,,0.4622454196214676
a22b2,a22b2-a23b2,2.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,2.0,,fab add,,,,,,title,,,,,0.6113683581352234
a22b2,a22b2-a23b2,2.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,2.0,,fab add,,,,,new task,dialog title,,,,,0.3489895388484001
a22b2,a22b2-a23b2,2.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,2.0,,fab add,,,,,description,et new task description,,,,,0.46182917058467865
a22b2,a22b2-a23b2,2.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,2.0,,fab add,,,,,deadline,tv todo list deadline,,,,,0.4984484687447548
a22b2,a22b2-a23b2,2.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,2.0,,fab add,,,,,reminder,tv todo list reminder,,,,,0.4984484687447548
a22b2,a22b2-a23b2,2.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,2.0,,fab add,,,,,progress,tv task progress,,,,,0.37490198761224747
a22b2,a22b2-a23b2,2.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,2.0,,fab add,,,,,,new task progress,,,,,0.3568093553185463
a22b2,a22b2-a23b2,2.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,2.0,,fab add,,,,,priority,tv new task priority str,,,,,0.43274620920419693
a22b2,a22b2-a23b2,2.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,2.0,,fab add,,,,,medium,tv new task priority,,,,,0.43274620920419693
a22b2,a22b2-a23b2,2.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,2.0,,fab add,,,,,list,tv new task listchoose str,,,,,0.5167394876480103
a22b2,a22b2-a23b2,2.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,2.0,,fab add,,,,,click select,tv new task listchoose,,,,,0.45373979210853577
a22b2,a22b2-a23b2,2.0,wrong,android.widget.ImageButton,android.widget.Button,clickable,clickable,2.0,,fab add,,,,,cancel,bt new task cancel,,,,,0.4057999923825264
a22b2,a22b2-a23b2,2.0,wrong,android.widget.ImageButton,android.widget.EditText,clickable,fillable,3.0,,fab add,,,,,sample todo,et new task name,,,,,0.46416904032230377
a22b2,a22b2-a23b2,2.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,4.0,,fab add,,,,,sample todo,tv exlv task name,,,,,0.43508607894182205
a22b2,a22b2-a23b2,2.0,wrong,android.widget.ImageButton,android.widget.CheckBox,clickable,clickable,4.0,,fab add,,,,,,cb task do,,,,,0.3620898723602295
a22b2,a22b2-a23b2,2.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,4.0,,fab add,,,,,deadline,tv exlv task deadline,,,,,0.34830833226442337
a22b2,a22b2-a23b2,2.0,wrong,android.widget.ImageButton,android.widget.ProgressBar,clickable,clickable,4.0,,fab add,,,,,,pb task progress,,,,,0.34983550012111664
a22b2,a22b2-a23b2,2.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,5.0,,fab add,,,,,delete task,title,,,,,0.336985569447279
a22b2,a22b2-a23b2,2.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,label,5.0,,fab add,,,,,select option,,,,,,0.28153576888144016
a22b2,a22b2-a23b2,2.0,wrong,android.widget.ImageButton,android.widget.TextView,clickable,clickable,5.0,,fab add,,,,,edit task,title,,,,,0.34584372490644455
a22b2,a22b2-a23b2,3.0,correct,android.widget.TextView,android.widget.TextView,clickable,clickable,4.0,sample todo,txt thing,,,,,sample todo,tv exlv task name,,,,,0.687966737896204
a22b2,a22b2-a23b2,3.0,wrong,android.widget.TextView,android.widget.Button,clickable,clickable,0.0,sample todo,txt thing,,,,,skip,btn skip,,,,,0.34936970472335815
a22b2,a22b2-a23b2,3.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,sample todo,txt thing,,,,,welcome,view pager,,,,,0.4018907944361369
a22b2,a22b2-a23b2,3.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,sample todo,txt thing,,,,,welcome privacy friendly list app use permission,view pager,,,,,0.4675517976284027
a22b2,a22b2-a23b2,3.0,wrong,android.widget.TextView,android.widget.TextView,clickable,label,0.0,sample todo,txt thing,,,,,,,,,,,0.0
